NAME.FIB	category	SIZE_FIB	NES_FIB	NOM.p.val	FDR.q.val	NAME.ESC	SIZE_ESC	NES_ESC	NOM.p.val.1	FDR.q.val.1	fib_add_esc	fib_minus_esc
WONG_PROTEASOME_GENE_MODULE	c2.CGP_ chemical and genetic perturbations	48	0.801703	0.7994269	0.9342387	WONG_PROTEASOME_GENE_MODULE	48	-1.3916438	0.01904762	0.21416555	-0.5899408	2.1933468
WHITFIELD_CELL_CYCLE_M_G1	c2.CGP_ chemical and genetic perturbations	129	0.8016966	0.87531173	0.93415374	WHITFIELD_CELL_CYCLE_M_G1	130	-0.9989487	0.4375	0.6869518	-0.1972521	1.8006453
PAX3_01	c3.TFT_ transcription factor targets	19	0.801664	0.75236595	0.9341127	PAX3_01	19	-0.85221636	0.7070707	0.8642552	-0.05055236	1.65388036
GO_PATTERNING_OF_BLOOD_VESSELS	c5.BP_ GO biological process	28	0.8016471	0.7890625	0.9340404	GO_PATTERNING_OF_BLOOD_VESSELS	29	0.95650536	0.5587879	0.9750137	1.75815246	-0.15485826
GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP	C7_ immunologic signatures	155	0.8014391	0.9	0.9342986	GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP	158	1.1408882	0.1989899	0.68891776	1.9423273	-0.3394491
LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	c2.CGP_ chemical and genetic perturbations	51	0.8013694	0.8038943	0.9343174	LANDIS_ERBB2_BREAST_PRENEOPLASTIC_DN	51	0.76403606	0.84538376	1	1.56540546	0.03733334
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	c2.CP_BIOCARTA_ BioCarta gene sets	65	0.80131227	0.8266494	0.9343228	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	70	1.1967156	0.19068256	0.5967909	1.99802787	-0.39540333
GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	c5.BP_ GO biological process	34	0.8011943	0.79883385	0.934419	GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION	35	0.59732074	0.96195006	1	1.39851504	0.20387356
GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_UP	C7_ immunologic signatures	182	0.8009917	0.91734576	0.934657	GSE23568_CTRL_TRANSDUCED_VS_WT_CD8_TCELL_UP	189	0.8288145	0.8646465	1	1.6298062	-0.0278228
GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN	C7_ immunologic signatures	176	0.8009542	0.89424205	0.9346233	GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN	181	0.84994507	0.84615386	1	1.65089927	-0.04899087
GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX	c5.CC_ GO cellular component	70	0.8007673	0.83879423	0.93483984	GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX	70	-1.1134824	0.22340426	0.50020415	-0.3127151	1.9142497
GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP	C7_ immunologic signatures	159	0.80062485	0.8892774	0.93498063	GSE37534_PIOGLITAZONE_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_FOXP3_TRANSDUCED_UP	160	-0.866112	0.8235294	0.85604084	-0.06548715	1.66673685
GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP	C7_ immunologic signatures	138	0.8005337	0.88929003	0.9350327	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD11B_DC_UP	141	1.0519961	0.37270877	0.8369948	1.8525298	-0.2514624
GSE3982_DC_VS_BASOPHIL_DN	C7_ immunologic signatures	168	0.800403	0.8911483	0.93514526	GSE3982_DC_VS_BASOPHIL_DN	169	0.7653014	0.92260695	1	1.5657044	0.0351016
GO_VIRAL_GENOME_REPLICATION	c5.BP_ GO biological process	17	0.8003927	0.7234042	0.9350674	GO_VIRAL_GENOME_REPLICATION	16	-0.8739327	0.6270492	0.850334	-0.07354	1.6743254
GNF2_ITGB2	c4.CGN_ cancer gene neighborhoods	48	0.80028933	0.8148148	0.93514454	GNF2_ITGB2	49	0.977588	0.51839465	0.9518735	1.77787733	-0.17729867
GSE22886_CD8_TCELL_VS_BCELL_NAIVE_UP	C7_ immunologic signatures	176	0.80026174	0.91278374	0.93509656	GSE22886_CD8_TCELL_VS_BCELL_NAIVE_UP	179	1.0928193	0.2851365	0.7681907	1.89308104	-0.29255756
GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	C7_ immunologic signatures	162	0.80011874	0.90082645	0.935247	GSE19401_PAM2CSK4_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_UP	167	1.0967554	0.27558258	0.7612889	1.89687414	-0.29663666
BEIER_GLIOMA_STEM_CELL_DN	c2.CGP_ chemical and genetic perturbations	54	0.8000814	0.828816	0.9352158	BEIER_GLIOMA_STEM_CELL_DN	56	1.3891907	0.04480874	0.34633055	2.1892721	-0.5891093
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	C7_ immunologic signatures	176	0.79993004	0.903423	0.93537354	GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	177	-1.1019098	0.16666667	0.5135231	-0.30197976	1.90183984
ANDERSEN_CHOLANGIOCARCINOMA_CLASS1	c2.CGP_ chemical and genetic perturbations	51	0.79992276	0.824417	0.93528986	ANDERSEN_CHOLANGIOCARCINOMA_CLASS1	52	1.3643867	0.057174888	0.37272426	2.16430946	-0.56446394
GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_DN	C7_ immunologic signatures	177	0.79986346	0.90527576	0.9352946	GSE37301_LYMPHOID_PRIMED_MPP_VS_CD4_TCELL_DN	180	0.6242836	0.99389625	1	1.42414706	0.17557986
GO_GOLGI_CISTERNA	c5.CC_ GO cellular component	83	0.7998329	0.8413333	0.9352538	GO_GOLGI_CISTERNA	84	0.91900617	0.6390658	1	1.71883907	-0.11917327
ROESSLER_LIVER_CANCER_METASTASIS_DN	c2.CGP_ chemical and genetic perturbations	43	0.7996188	0.81120944	0.935503	ROESSLER_LIVER_CANCER_METASTASIS_DN	43	0.78937066	0.79157174	1	1.58898946	0.01024814
DARWICHE_SKIN_TUMOR_PROMOTER_DN	c2.CGP_ chemical and genetic perturbations	149	0.79960436	0.8864469	0.93543166	DARWICHE_SKIN_TUMOR_PROMOTER_DN	155	0.9862836	0.5325866	0.94020116	1.78588796	-0.18667924
BROWNE_HCMV_INFECTION_4HR_DN	c2.CGP_ chemical and genetic perturbations	221	0.7993663	0.9212329	0.93573004	BROWNE_HCMV_INFECTION_4HR_DN	229	0.80286425	0.9204431	1	1.60223055	-0.00349795
GO_CELLULAR_GLUCOSE_HOMEOSTASIS	c5.BP_ GO biological process	64	0.7993599	0.8361955	0.93564606	GO_CELLULAR_GLUCOSE_HOMEOSTASIS	69	1.2106712	0.17627856	0.5760844	2.0100311	-0.4113113
GO_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	c5.GO molecular function	27	0.7991527	0.7621861	0.9358959	GO_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	27	1.0273335	0.44759557	0.8805758	1.8264862	-0.2281808
WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1	c2.CGP_ chemical and genetic perturbations	25	0.79890245	0.779661	0.9362096	WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1	25	0.7112386	0.8569682	1	1.51014105	0.08766385
NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON	c2.CGP_ chemical and genetic perturbations	57	0.7987518	0.8394366	0.93637115	NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON	59	1.0934552	0.3248337	0.76828	1.892207	-0.2947034
CROMER_METASTASIS_UP	c2.CGP_ chemical and genetic perturbations	70	0.79861534	0.8518024	0.9365062	CROMER_METASTASIS_UP	70	0.7651359	0.85714287	1	1.56375124	0.03347944
GO_T_CELL_DIFFERENTIATION	c5.BP_ GO biological process	110	0.7986074	0.8686131	0.9364236	GO_T_CELL_DIFFERENTIATION	118	0.94890034	0.62408376	0.983458	1.74750774	-0.15029294
GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	C7_ immunologic signatures	167	0.79833764	0.9078341	0.93677014	GSE11961_MEMORY_BCELL_DAY7_VS_GERMINAL_CENTER_BCELL_DAY40_DN	174	1.0172114	0.46868688	0.8938639	1.81554904	-0.21887376
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP	C7_ immunologic signatures	166	0.79829895	0.9160671	0.9367345	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP	178	0.9650324	0.5995976	0.9653108	1.76333135	-0.16673345
WOO_LIVER_CANCER_RECURRENCE_DN	c2.CGP_ chemical and genetic perturbations	66	0.79823714	0.832664	0.9367434	WOO_LIVER_CANCER_RECURRENCE_DN	73	1.361623	0.029032258	0.37596044	2.15986014	-0.56338586
GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	C7_ immunologic signatures	181	0.7980794	0.9198565	0.93691057	GSE43957_UNTREATED_VS_NACL_TREATED_ANTI_CD3_CD28_STIM_CD4_TCELL_DN	186	-0.95835274	0.6875	0.74423033	-0.16027334	1.75643214
GO_DOPAMINE_RECEPTOR_BINDING	c5.GO molecular function	15	0.7979998	0.75490195	0.9369435	GO_DOPAMINE_RECEPTOR_BINDING	17	0.7275181	0.84237075	1	1.5255179	0.0704817
GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_UP	C7_ immunologic signatures	176	0.79791147	0.89429927	0.93699193	GSE17721_CTRL_VS_GARDIQUIMOD_1H_BMDC_UP	177	0.84712404	0.83282363	1	1.64503551	-0.04921257
GO_PROTEIN_STABILIZATION	c5.BP_ GO biological process	116	0.79787	0.8919598	0.9369663	GO_PROTEIN_STABILIZATION	119	0.584073	0.9989637	1	1.381943	0.213797
GO_BASE_EXCISION_REPAIR	c5.BP_ GO biological process	38	0.797506	0.7835498	0.9374563	GO_BASE_EXCISION_REPAIR	38	-1.3523289	0.047945205	0.24098472	-0.5548229	2.1498349
GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN	C7_ immunologic signatures	184	0.79744893	0.9064748	0.93745244	GSE21670_UNTREATED_VS_IL6_TREATED_CD4_TCELL_DN	182	1.0877383	0.2848423	0.77397776	1.88518723	-0.29028937
GO_SH3_DOMAIN_BINDING	c5.GO molecular function	109	0.79738414	0.87580025	0.937464	GO_SH3_DOMAIN_BINDING	111	1.2703128	0.071428575	0.48440093	2.06769694	-0.47292866
GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	c5.BP_ GO biological process	153	0.79727274	0.9042424	0.9375572	GO_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	154	0.9162053	0.70951414	1	1.71347804	-0.11893256
GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_DN	C7_ immunologic signatures	170	0.7972625	0.9093079	0.9374798	GSE5099_UNSTIM_VS_MCSF_TREATED_MONOCYTE_DAY7_DN	180	1.0886804	0.28700906	0.77310556	1.8859429	-0.2914179
GO_POLYOL_CATABOLIC_PROCESS	c5.BP_ GO biological process	15	0.7971814	0.736	0.9375122	GO_POLYOL_CATABOLIC_PROCESS	17	0.8075401	0.74869794	1	1.6047215	-0.0103587
GTCAACC_MIR3805P	c3.MIR_ microRNA targets	17	0.7971368	0.7564935	0.9374954	GTCAACC_MIR3805P	18	1.1095217	0.3680203	0.7379967	1.9066585	-0.3123849
MODULE_325	c4.CM_ cancer modules	49	0.7970624	0.8216833	0.93752354	MODULE_325	49	1.071097	0.37992832	0.803106	1.8681594	-0.2740346
GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	c5.BP_ GO biological process	31	0.797045	0.7710487	0.93745697	GO_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	33	0.7043733	0.89069766	1	1.5014183	0.0926717
GO_DNA_N_GLYCOSYLASE_ACTIVITY	c5.GO molecular function	15	0.7969117	0.74433655	0.93757164	GO_DNA_N_GLYCOSYLASE_ACTIVITY	15	-1.2098173	0.21132076	0.36800665	-0.4129056	2.006729
REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	c2.CP_REACTOME_ Reactome gene sets	75	0.7968888	0.83648646	0.9375134	REACTOME_TRANSPORT_OF_GLUCOSE_AND_OTHER_SUGARS_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	83	1.066706	0.36893204	0.81163454	1.8635948	-0.2698172
GSE16385_UNTREATED_VS_12H_IL4_TREATED_MACROPHAGE_DN	C7_ immunologic signatures	155	0.7968132	0.9133089	0.9375394	GSE16385_UNTREATED_VS_12H_IL4_TREATED_MACROPHAGE_DN	166	0.84764415	0.8171717	1	1.64445735	-0.05083095
DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	c2.CGP_ chemical and genetic perturbations	16	0.7965987	0.78434503	0.93778795	DACOSTA_LOW_DOSE_UV_RESPONSE_VIA_ERCC3_XPCS_UP	16	1.2712617	0.16601816	0.48345247	2.0678604	-0.474663
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN	C7_ immunologic signatures	172	0.7965973	0.9270335	0.93769515	GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN	174	1.2533014	0.047474746	0.5044962	2.0498987	-0.4567041
MORF_IKBKG	c4.CGN_ cancer gene neighborhoods	124	0.79655874	0.89302886	0.93765885	MORF_IKBKG	125	0.7525536	0.9064748	1	1.54911234	0.04400514
KEGG_CHEMOKINE_SIGNALING_PATHWAY	c2.CP_BIOCARTA_ BioCarta gene sets	147	0.7964381	0.8907767	0.93776196	KEGG_CHEMOKINE_SIGNALING_PATHWAY	156	0.91216916	0.69300914	1	1.70860726	-0.11573106
GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP	C7_ immunologic signatures	105	0.7962627	0.8657289	0.937947	GSE13887_RESTING_VS_NO_TREATED_CD4_TCELL_UP	108	1.1193427	0.25467774	0.724074	1.9156054	-0.32308
GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	c5.BP_ GO biological process	130	0.7959348	0.8948686	0.93838507	GO_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	137	1.0361987	0.4094166	0.86582786	1.8321335	-0.2402639
BIOCARTA_IL2_PATHWAY	c2.CP_BIOCARTA_ BioCarta gene sets	22	0.7957938	0.7727975	0.93851435	BIOCARTA_IL2_PATHWAY	22	0.8600707	0.64734894	1	1.6558645	-0.0642769
PID_CDC42_REG_PATHWAY	c2.CP_ Canonical pathways	28	0.7955226	0.7706422	0.93884957	PID_CDC42_REG_PATHWAY	28	1.3909364	0.054413542	0.34686205	2.186459	-0.5954138
GO_PROTEIN_KINASE_COMPLEX	c5.CC_ GO cellular component	85	0.7952211	0.8582575	0.9392321	GO_PROTEIN_KINASE_COMPLEX	85	0.9158084	0.64338624	1	1.7110295	-0.1205873
KEGG_GLIOMA	c2.CP_BIOCARTA_ BioCarta gene sets	60	0.7949764	0.8221906	0.9395305	KEGG_GLIOMA	60	1.4904385	0.009771987	0.2593414	2.2854149	-0.6954621
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	c2.CGP_ chemical and genetic perturbations	32	0.79497325	0.76820207	0.93943995	GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_UP	32	-0.83190185	0.77070063	0.8809776	-0.0369286	1.6268751
GO_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	c5.BP_ GO biological process	21	0.7946229	0.7678301	0.93991077	GO_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	21	0.54683936	0.978882	1	1.34146226	0.24778354
REACTOME_IL_RECEPTOR_SHC_SIGNALING	c2.CP_REACTOME_ Reactome gene sets	25	0.7944917	0.78193146	0.94003475	REACTOME_IL_RECEPTOR_SHC_SIGNALING	25	1.1928153	0.22885571	0.6002152	1.987307	-0.3983236
GO_ECTODERM_DEVELOPMENT	c5.BP_ GO biological process	20	0.79440767	0.7543036	0.9400715	GO_ECTODERM_DEVELOPMENT	20	-1.0304508	0.4185022	0.6393463	-0.23604313	1.82485847
GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	C7_ immunologic signatures	128	0.7941518	0.889029	0.94038445	GSE15624_3H_VS_6H_HALOFUGINONE_TREATED_CD4_TCELL_DN	129	0.9211393	0.6701031	1	1.7152911	-0.1269875
GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN	C7_ immunologic signatures	170	0.79409224	0.90700483	0.94038	GSE13493_CD4INTCD8POS_VS_CD8POS_THYMOCYTE_DN	177	1.2025594	0.08713272	0.5881331	1.99665164	-0.40846716
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_DN	C7_ immunologic signatures	165	0.7940321	0.90843374	0.94037753	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_2H_CD4_TCELL_DN	167	-1.2679408	0	0.30913976	-0.4739087	2.0619729
GO_CHLORIDE_TRANSPORT	c5.BP_ GO biological process	84	0.7937551	0.85224277	0.940727	GO_CHLORIDE_TRANSPORT	95	1.0913985	0.31751055	0.7701582	1.8851536	-0.2976434
BIOCARTA_TCR_PATHWAY	c2.CP_BIOCARTA_ BioCarta gene sets	41	0.7935423	0.806735	0.9409661	BIOCARTA_TCR_PATHWAY	43	1.377608	0.04457143	0.35717636	2.1711503	-0.5840657
SUMI_HNF4A_TARGETS	c2.CGP_ chemical and genetic perturbations	23	0.7934992	0.78431374	0.94093865	SUMI_HNF4A_TARGETS	26	1.2664576	0.17761557	0.48904338	2.0599568	-0.4729584
GSE17721_4_VS_24H_CPG_BMDC_DN	C7_ immunologic signatures	180	0.7934728	0.9165673	0.9408891	GSE17721_4_VS_24H_CPG_BMDC_DN	178	0.82603633	0.8577236	1	1.61950913	-0.03256353
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	C7_ immunologic signatures	173	0.793455	0.92627823	0.9408238	GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	173	0.62352353	0.99075973	1	1.41697853	0.16993147
GO_HETEROCHROMATIN	c5.CC_ GO cellular component	61	0.7932823	0.8335553	0.9410043	GO_HETEROCHROMATIN	62	-1.3806392	0.05	0.219397	-0.5873569	2.1739215
GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN	C7_ immunologic signatures	174	0.7931808	0.9182692	0.94106907	GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN	179	0.7698478	0.91700405	1	1.5630286	0.023333
GO_SNAP_RECEPTOR_ACTIVITY	c5.GO molecular function	35	0.7931804	0.8005997	0.9409736	GO_SNAP_RECEPTOR_ACTIVITY	35	0.9170648	0.6390187	1	1.7102452	-0.1238844
GO_TRANSCRIPTION_FACTOR_COMPLEX	c5.CC_ GO cellular component	270	0.79317886	0.9297052	0.9408799	GO_TRANSCRIPTION_FACTOR_COMPLEX	284	0.8951596	0.7937938	1	1.68833846	-0.10198074
GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP	C7_ immunologic signatures	176	0.79312307	0.9238095	0.94087684	GSE17721_LPS_VS_GARDIQUIMOD_0.5H_BMDC_UP	177	0.7325463	0.95854396	1	1.52566937	0.06057677
MODULE_366	c4.CM_ cancer modules	31	0.79306	0.7917282	0.9408822	MODULE_366	31	1.1892134	0.2169697	0.6061718	1.9822734	-0.3961534
MAF_Q6	c3.TFT_ transcription factor targets	230	0.7930264	0.9357061	0.9408387	MAF_Q6	236	0.8497725	0.85584676	1	1.6427989	-0.0567461
CTAGGAA_MIR384	c3.MIR_ microRNA targets	59	0.7929671	0.83168316	0.94083923	CTAGGAA_MIR384	60	0.82411766	0.76169264	1	1.61708476	-0.03115056
CACGTTT_MIR302A	c3.MIR_ microRNA targets	28	0.79266685	0.8033033	0.94120324	CACGTTT_MIR302A	29	-1.1040001	0.2822086	0.51112634	-0.31133325	1.89666695
GO_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY	c5.BP_ GO biological process	19	0.79225856	0.79153097	0.94175744	GO_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY	19	0.7726847	0.78463477	1	1.56494326	0.01957386
GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP	C7_ immunologic signatures	168	0.792199	0.9002375	0.9417531	GSE411_UNSTIM_VS_400MIN_IL6_STIM_MACROPHAGE_UP	170	1.0867919	0.28672746	0.77533776	1.8789909	-0.2945929
GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_DN	C7_ immunologic signatures	154	0.7921332	0.8996328	0.9417625	GSE21927_SPLEEN_VS_4T1_TUMOR_MONOCYTE_BALBC_DN	158	0.63210726	0.9928789	1	1.42424046	0.16002594
GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP	C7_ immunologic signatures	178	0.7920786	0.9380316	0.94175166	GSE1432_6H_VS_24H_IFNG_MICROGLIA_UP	182	0.8255817	0.85482234	1	1.6176603	-0.0335031
GO_POSITIVE_REGULATION_OF_GLIOGENESIS	c5.BP_ GO biological process	43	0.79192185	0.81065917	0.94189924	GO_POSITIVE_REGULATION_OF_GLIOGENESIS	46	1.1260581	0.29820627	0.712252	1.91797995	-0.33413625
GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP	C7_ immunologic signatures	147	0.79147375	0.9129902	0.9425157	GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP	156	-0.9071041	0.73913044	0.8141347	-0.11563035	1.69857785
GO_ENDOTHELIAL_CELL_DEVELOPMENT	c5.BP_ GO biological process	41	0.79142916	0.80143887	0.9424848	GO_ENDOTHELIAL_CELL_DEVELOPMENT	41	0.72906667	0.86285716	1	1.52049583	0.06236249
GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_DN	C7_ immunologic signatures	177	0.7911247	0.920522	0.9428647	GSE12001_MIR223_KO_VS_WT_NEUTROPHIL_DN	179	0.7613266	0.9329949	1	1.5524513	0.0297981
GO_DEVELOPMENTAL_PIGMENTATION	c5.BP_ GO biological process	31	0.7911186	0.78700906	0.94277656	GO_DEVELOPMENTAL_PIGMENTATION	34	-1.3760355	0.05732484	0.22355919	-0.5849169	2.1671541
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN	C7_ immunologic signatures	168	0.79109627	0.92261183	0.942716	KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN	172	1.2445606	0.060851928	0.51952416	2.03565687	-0.45346433
GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_DN	C7_ immunologic signatures	105	0.7910754	0.8745198	0.9426535	GSE21927_HEALTHY_VS_TUMOROUS_BALBC_MOUSE_MONOCYTE_DN	121	0.87470776	0.7610711	1	1.66578316	-0.08363236
GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_DN	C7_ immunologic signatures	186	0.79107463	0.9271445	0.94255924	GSE360_CTRL_VS_B_MALAYI_HIGH_DOSE_MAC_DN	184	0.7299346	0.95348835	1	1.52100923	0.06114003
GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	c2.CGP_ chemical and genetic perturbations	22	0.79102653	0.78504676	0.9425339	GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP	23	1.245453	0.19454771	0.51810926	2.03647953	-0.45442647
AGGCACT_MIR5153P	c3.MIR_ microRNA targets	81	0.7910064	0.86973685	0.94246733	AGGCACT_MIR5153P	81	0.7828721	0.8524763	1	1.5738785	0.0081343
GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	c5.GO molecular function	297	0.79098636	0.9524862	0.9424033	GO_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	324	1.2732238	0.01	0.4822098	2.06421016	-0.48223744
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN	c2.CGP_ chemical and genetic perturbations	54	0.79097885	0.8489011	0.94231784	BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_DN	54	-1.2946084	0.068627454	0.28846353	-0.50362955	2.08558725
GO_LIGASE_ACTIVITY	c5.GO molecular function	368	0.7908852	0.9592712	0.9423704	GO_LIGASE_ACTIVITY	376	0.8033254	0.944	1	1.5942106	-0.0124402
MODULE_567	c4.CM_ cancer modules	86	0.7908387	0.88204455	0.9423531	MODULE_567	90	-0.96252644	0.6666667	0.7388644	-0.17168774	1.75336514
CHR2Q37	C1: positional gene sets	84	0.7906468	0.86934024	0.9425561	CHR2Q37	92	1.2295588	0.13431269	0.5417315	2.0202056	-0.438912
YGTCCTTGR_UNKNOWN	c3.TFT_ transcription factor targets	86	0.7905091	0.8548387	0.94267833	YGTCCTTGR_UNKNOWN	90	0.88800454	0.7080214	1	1.67851364	-0.09749544
GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN	C7_ immunologic signatures	183	0.7903786	0.9229858	0.94277817	GSE16385_MONOCYTE_VS_12H_IL4_TREATED_MACROPHAGE_DN	184	1.0750968	0.3043478	0.7964025	1.8654754	-0.2847182
HTF_01	c3.TFT_ transcription factor targets	64	0.79034305	0.84966445	0.9427354	HTF_01	66	1.1382201	0.26615554	0.6937487	1.92856315	-0.34787705
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP	C7_ immunologic signatures	178	0.79026383	0.9208973	0.9427619	GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_UP	179	0.6573958	0.99080694	1	1.44765963	0.13286803
GO_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING	c5.BP_ GO biological process	16	0.78992116	0.7507886	0.943194	GO_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING	16	0.8364506	0.71391755	1	1.62637176	-0.04652944
GO_ANATOMICAL_STRUCTURE_ARRANGEMENT	c5.BP_ GO biological process	16	0.78983116	0.77446103	0.9432435	GO_ANATOMICAL_STRUCTURE_ARRANGEMENT	17	-0.85776794	0.6336207	0.8614296	-0.06793678	1.6475991
ENK_UV_RESPONSE_KERATINOCYTE_DN	c2.CGP_ chemical and genetic perturbations	454	0.7895977	0.9796137	0.94351333	ENK_UV_RESPONSE_KERATINOCYTE_DN	454	0	0	0	0.7895977	0.7895977
GO_DNA_DEALKYLATION	c5.BP_ GO biological process	17	0.7894835	0.75980395	0.9435944	GO_DNA_DEALKYLATION	17	0.8409356	0.7096774	1	1.6304191	-0.0514521
